partid,line,speaker,word
18,60,participant,so
18,60,participant,this
18,60,participant,would
18,60,participant,be
18,60,participant,just
18,60,participant,like
18,60,participant,if
18,60,participant,they
18,60,participant,can't
18,60,participant,squat
18,60,participant,with
18,60,participant,the
18,60,participant,you
18,60,participant,know
18,60,participant,flat
18,60,participant,feet
18,60,participant,or
18,60,participant,or
18,60,participant,if
18,60,participant,they
18,60,participant,don't
18,60,participant,know
18,60,participant,how
18,60,participant,to
18,60,participant,jump
18,60,participant,or
18,60,participant,even
18,60,participant,if
18,60,participant,they're
18,60,participant,walking
18,60,participant,or
18,60,participant,running
18,60,participant,and
18,60,participant,they're
18,60,participant,you
18,60,participant,know
18,60,participant,their
18,60,participant,knees
18,60,participant,are
18,60,participant,tracking
18,60,participant,in
18,60,participant,a
18,60,participant,funky
18,60,participant,way
18,60,participant,or
18,60,participant,their
18,60,participant,weights
18,60,participant,you
18,60,participant,know
18,60,participant,weird
18,60,participant,on
18,60,participant,that
18,60,participant,landing
18,60,participant,and
18,60,participant,stuff
18,60,participant,like
18,60,participant,that
18,60,participant,so
18,60,participant,i
18,60,participant,feel
18,60,participant,like
18,60,participant,basic
18,60,participant,kind
18,60,participant,of
18,60,participant,biomechanics
18,60,participant,is
18,60,participant,like
18,60,participant,the
18,60,participant,first
18,60,participant,thing
18,60,participant,that
18,60,participant,maybe
18,60,participant,they
18,60,participant,need
18,60,participant,or
18,60,participant,maybe
18,60,participant,they
18,60,participant,naturally
18,60,participant,do
18,60,participant,and
18,60,participant,then
18,60,participant,second
18,60,participant,it
18,60,participant,it
18,60,participant,would
18,60,participant,be
18,60,participant,i
18,60,participant,feel
18,60,participant,like
18,60,participant,you
18,60,participant,know
18,60,participant,by
18,60,participant,giving
18,60,participant,them
18,60,participant,something
18,60,participant,new
18,60,participant,something
18,60,participant,uncomfortable
18,60,participant,that
18,60,participant,you
18,60,participant,know
18,60,participant,that's
18,60,participant,not
18,60,participant,that's
18,60,participant,outside
18,60,participant,of
18,60,participant,their
18,60,participant,comfort
18,60,participant,zone
18,60,participant,you
18,60,participant,know
18,60,participant,it
18,60,participant,doesn't
18,60,participant,have
18,60,participant,to
18,60,participant,be
18,60,participant,crazy
18,60,participant,that's
18,60,participant,how
18,60,participant,one
18,60,participant,of
18,60,participant,the
18,60,participant,ways
18,60,participant,you
18,60,participant,get
18,60,participant,better
18,60,participant,you
18,60,participant,know
18,60,participant,as
18,60,participant,a
18,60,participant,human
18,60,participant,is
18,60,participant,just
18,60,participant,by
18,60,participant,not
18,60,participant,not
18,60,participant,avoiding
18,60,participant,what
18,60,participant,makes
18,60,participant,you
18,60,participant,uncomfortable
18,60,participant,whether
18,60,participant,that's
18,60,participant,conflict
18,60,participant,whether
18,60,participant,that's
18,60,participant,you
18,60,participant,know
18,60,participant,the
18,60,participant,fear
18,60,participant,of
18,60,participant,injury
18,60,participant,or
18,60,participant,whatever
18,60,participant,like
18,60,participant,that
18,60,participant,and
18,60,participant,understand
18,60,participant,that
18,60,participant,you
18,60,participant,you
18,60,participant,have
18,60,participant,more
18,60,participant,control
18,60,participant,than
18,60,participant,you
18,60,participant,think
18,60,participant,so
18,60,participant,as
18,60,participant,far
18,60,participant,as
18,60,participant,like
18,60,participant,the
18,60,participant,catpass
18,60,participant,as
18,60,participant,a
18,60,participant,vault
18,60,participant,i
18,60,participant,like
18,60,participant,it
18,60,participant,so
18,60,participant,100
18,60,participant,i
18,60,participant,like
18,60,participant,to
18,60,participant,teach
18,60,participant,it
18,60,participant,you
18,60,participant,know
18,60,participant,what
18,60,participant,i
18,60,participant,mean
18,60,participant,and
18,60,participant,i
18,60,participant,do
18,60,participant,think
18,60,participant,it
18,60,participant,has
18,60,participant,aspects
18,60,participant,that
18,60,participant,are
18,60,participant,unique
18,60,participant,to
18,60,participant,it
18,60,participant,as
18,60,participant,far
18,60,participant,as
18,60,participant,in
18,60,participant,comparison
18,60,participant,to
18,60,participant,other
18,60,participant,vaults
18,60,participant,but
18,60,participant,um
18,60,participant,you
18,60,participant,know
18,60,participant,at
18,60,participant,the
18,60,participant,basic
18,60,participant,level
18,60,participant,i
18,60,participant,would
18,60,participant,just
18,60,participant,want
18,60,participant,somebody
18,60,participant,to
18,60,participant,be
18,60,participant,able
18,60,participant,to
18,60,participant,maybe
18,60,participant,be
18,60,participant,able
18,60,participant,to
18,60,participant,do
18,60,participant,like
18,60,participant,a
18,60,participant,squat
18,60,participant,on
18,60,participant,you
18,60,participant,know
18,60,participant,with
18,60,participant,the
18,60,participant,knees
18,60,participant,on
18,60,participant,the
18,60,participant,outside
18,60,participant,of
18,60,participant,the
18,60,participant,feet
18,60,participant,on
18,60,participant,top
18,60,participant,of
18,60,participant,an
18,60,participant,obstacle
18,60,participant,if
18,60,participant,that's
18,60,participant,like
18,60,participant,literally
18,60,participant,as
18,60,participant,far
18,60,participant,as
18,60,participant,they
18,60,participant,were
18,60,participant,fussed
18,60,participant,to
18,60,participant,get
18,60,participant,i
18,60,participant,wouldn't
18,60,participant,be
18,60,participant,that
18,60,participant,stressed
18,60,participant,about
18,60,participant,it
18,60,participant,you
18,60,participant,know
18,60,participant,it's
18,60,participant,they're
18,60,participant,movement
18,60,participant,in
18,60,participant,their
18,60,participant,body
18,60,participant,and
18,60,participant,i
18,60,participant,would
18,60,participant,maybe
18,60,participant,i
18,60,participant,would
18,60,participant,love
18,60,participant,for
18,60,participant,them
18,60,participant,to
18,60,participant,be
18,60,participant,able
18,60,participant,to
18,60,participant,do
18,60,participant,like
18,60,participant,a
18,60,participant,catpass
18,60,participant,on
18,60,participant,top
18,60,participant,with
18,60,participant,the
18,60,participant,knees
18,60,participant,inside
18,60,participant,but
18,60,participant,you
18,60,participant,know
18,60,participant,everybody's
18,60,participant,goals
18,60,participant,in
18,60,participant,their
18,60,participant,life
18,60,participant,and
18,60,participant,in
18,60,participant,their
18,60,participant,body
18,60,participant,and
18,60,participant,for
18,60,participant,parkour
18,60,participant,are
18,60,participant,gonna
18,60,participant,be
18,60,participant,different
18,60,participant,so
18,60,participant,if
18,60,participant,someone's
18,60,participant,like
18,60,participant,that
18,60,participant,they
18,60,participant,just
18,60,participant,don't
18,60,participant,like
18,60,participant,the
18,60,participant,move
18,60,participant,but
18,60,participant,i
18,60,participant,can
18,60,participant,see
18,60,participant,that
18,60,participant,they're
18,60,participant,capable
18,60,participant,of
18,60,participant,it
18,60,participant,and
18,60,participant,they've
18,60,participant,showed
18,60,participant,that
18,60,participant,they're
18,60,participant,like
18,60,participant,you
18,60,participant,know
18,60,participant,able
18,60,participant,to
18,60,participant,do
18,60,participant,it
18,60,participant,or
18,60,participant,at
18,60,participant,least
18,60,participant,understand
18,60,participant,it
18,60,participant,then
18,60,participant,it's
18,60,participant,like
18,60,participant,okay
18,60,participant,well
18,60,participant,then
18,60,participant,what
18,60,participant,do
18,60,participant,you
18,60,participant,want
18,60,participant,to
18,60,participant,work
18,60,participant,on
18,61,interviewer,it's
18,61,interviewer,been
18,61,interviewer,really
18,61,interviewer,interesting
18,61,interviewer,because
18,61,interviewer,i've
18,61,interviewer,i've
18,61,interviewer,asked
18,61,interviewer,that
18,61,interviewer,question
18,61,interviewer,and
18,61,interviewer,i've
18,61,interviewer,tried
18,61,interviewer,phrasing
18,61,interviewer,it
18,61,interviewer,a
18,61,interviewer,couple
18,61,interviewer,different
18,61,interviewer,ways
18,61,interviewer,and
18,61,interviewer,almost
18,61,interviewer,invariably
18,61,interviewer,the
18,61,interviewer,answer
18,61,interviewer,i've
18,61,interviewer,had
18,61,interviewer,back
18,61,interviewer,is
18,61,interviewer,very
18,61,interviewer,similar
18,61,interviewer,to
18,61,interviewer,yours
18,61,interviewer,you
18,61,interviewer,know
18,61,interviewer,it's
18,61,interviewer,what
18,61,interviewer,what
18,61,interviewer,does
18,61,interviewer,the
18,61,interviewer,person
18,61,interviewer,want
18,61,interviewer,to
18,61,interviewer,get
18,61,interviewer,out
18,61,interviewer,of
18,61,interviewer,parkour
18,61,interviewer,essentially
18,61,interviewer,you
18,61,interviewer,know
18,61,interviewer,and
18,61,interviewer,you
18,61,interviewer,can
18,61,interviewer,customise
18,61,interviewer,it
18,61,interviewer,to
18,61,interviewer,yourself
18,61,interviewer,it's
18,61,interviewer,interesting
18,61,interviewer,for
18,61,interviewer,me
18,61,interviewer,kind
18,61,interviewer,of
18,61,interviewer,part
18,61,interviewer,of
18,61,interviewer,this
18,61,interviewer,research
18,61,interviewer,that
18,61,interviewer,is
18,61,interviewer,you
18,61,interviewer,know
18,61,interviewer,is
18,61,interviewer,it
18,61,interviewer,i
18,61,interviewer,guess
18,61,interviewer,a
18,61,interviewer,better
18,61,interviewer,way
18,61,interviewer,to
18,61,interviewer,phrase
18,61,interviewer,it
18,61,interviewer,might
18,61,interviewer,be
18,61,interviewer,is
18,61,interviewer,it
18,61,interviewer,just
18,61,interviewer,a
18,61,interviewer,really
18,61,interviewer,useful
18,61,interviewer,vault
18,61,interviewer,for
18,61,interviewer,people
18,61,interviewer,to
18,61,interviewer,learn
18,61,interviewer,is
18,61,interviewer,it
18,61,interviewer,a
18,61,interviewer,good
18,61,interviewer,one
18,61,interviewer,to
18,61,interviewer,have
18,61,interviewer,in
18,61,interviewer,your
18,61,interviewer,toolbox
18,61,interviewer,if
18,61,interviewer,you
18,61,interviewer,can
18,62,participant,as
18,62,participant,far
18,62,participant,as
18,62,participant,it
18,62,participant,being
18,62,participant,very
18,62,participant,useful
18,62,participant,if
18,62,participant,i
18,62,participant,was
18,62,participant,thinking
18,62,participant,like
18,62,participant,old
18,62,participant,school
18,62,participant,i'm
18,62,participant,trying
18,62,participant,to
18,62,participant,survive
18,62,participant,type
18,62,participant,stuff
18,62,participant,you
18,62,participant,know
18,62,participant,what
18,62,participant,i
18,62,participant,mean
18,62,participant,like
18,62,participant,i
18,62,participant,feel
18,62,participant,like
18,62,participant,you
18,62,participant,can
18,62,participant,do
18,62,participant,most
18,62,participant,of
18,62,participant,what
18,62,participant,you
18,62,participant,want
18,62,participant,with
18,62,participant,like
18,62,participant,step
18,62,participant,vaults
18,62,participant,you
18,62,participant,know
18,62,participant,you
18,62,participant,can
18,62,participant,do
18,62,participant,a
18,62,participant,really
18,62,participant,big
18,62,participant,jumping
18,62,participant,step
18,62,participant,vault
18,62,participant,you
18,62,participant,can
18,62,participant,get
18,62,participant,some
18,62,participant,exit
18,62,participant,distance
18,62,participant,from
18,62,participant,it
18,62,participant,it
18,62,participant,gives
18,62,participant,you
18,62,participant,a
18,62,participant,little
18,62,participant,bit
18,62,participant,more
18,62,participant,control
18,62,participant,if
18,62,participant,you
18,62,participant,don't
18,62,participant,know
18,62,participant,what's
18,62,participant,happening
18,62,participant,after
18,62,participant,so
18,62,participant,i
18,62,participant,feel
18,62,participant,like
18,62,participant,you
18,62,participant,know
18,62,participant,the
18,62,participant,the
18,62,participant,only
18,62,participant,thing
18,62,participant,that
18,62,participant,maybe
18,62,participant,the
18,62,participant,the
18,62,participant,catpass
18,62,participant,can
18,62,participant,do
18,62,participant,is
18,62,participant,get
18,62,participant,you
18,62,participant,further
18,62,participant,you
18,62,participant,know
18,62,participant,what
18,62,participant,i
18,62,participant,mean
18,62,participant,if
18,62,participant,the
18,62,participant,jump
18,62,participant,if
18,62,participant,the
18,62,participant,step
18,62,participant,up
18,62,participant,is
18,62,participant,too
18,62,participant,high
18,62,participant,you
18,62,participant,know
18,62,participant,you
18,62,participant,can
18,62,participant,also
18,62,participant,just
18,62,participant,jump
18,62,participant,up
18,62,participant,onto
18,62,participant,something
18,62,participant,and
18,62,participant,jump
18,62,participant,again
18,62,participant,right
18,62,participant,so
18,62,participant,i
18,62,participant,think
18,62,participant,it
18,62,participant,can
18,62,participant,get
18,62,participant,you
18,62,participant,further
18,62,participant,and
18,62,participant,you
18,62,participant,know
18,62,participant,it
18,62,participant,gives
18,62,participant,you
18,62,participant,a
18,62,participant,little
18,62,participant,bit
18,62,participant,of
18,62,participant,a
18,62,participant,power
18,62,participant,boost
18,62,participant,i
18,62,participant,know
18,62,participant,if
18,62,participant,i've
18,62,participant,been
18,62,participant,playing
18,62,participant,like
18,62,participant,tag
18,62,participant,like
18,62,participant,games
18,62,participant,i
18,62,participant,can
18,62,participant,100
18,62,participant,you
18,62,participant,know
18,62,participant,run
18,62,participant,and
18,62,participant,hit
18,62,participant,like
18,62,participant,a
18,62,participant,catpass
18,62,participant,and
18,62,participant,go
18,62,participant,for
18,62,participant,like
18,62,participant,this
18,62,participant,dive
18,62,participant,to
18,62,participant,tag
18,62,participant,somebody
18,62,participant,which
18,62,participant,might
18,62,participant,be
18,62,participant,useful
18,62,participant,but
18,62,participant,i
18,62,participant,feel
18,62,participant,like
18,62,participant,it's
18,62,participant,you
18,62,participant,know
18,62,participant,it's
18,62,participant,dependent
18,62,participant,on
18,62,participant,the
18,62,participant,goal
18,62,participant,like
18,62,participant,if
18,62,participant,it's
18,62,participant,a
18,62,participant,young
18,62,participant,person
18,62,participant,if
18,62,participant,they're
18,62,participant,interested
18,62,participant,in
18,62,participant,you
18,62,participant,know
18,62,participant,maybe
18,62,participant,one
18,62,participant,day
18,62,participant,being
18,62,participant,competitive
18,62,participant,or
18,62,participant,even
18,62,participant,just
18,62,participant,seeing
18,62,participant,like
18,62,participant,what
18,62,participant,their
18,62,participant,bodies
18,62,participant,can
18,62,participant,do
18,62,participant,i
18,62,participant,think
18,62,participant,the
18,62,participant,catpass
18,62,participant,is
18,62,participant,a
18,62,participant,great
18,62,participant,movement
18,62,participant,but
18,62,participant,if
18,62,participant,i
18,62,participant,was
18,62,participant,you
18,62,participant,know
18,62,participant,teaching
18,62,participant,a
18,62,participant,50
18,62,participant,year
18,62,participant,old
18,62,participant,lady
18,62,participant,or
18,62,participant,an
18,62,participant,old
18,62,participant,dude
18,62,participant,that
18,62,participant,you
18,62,participant,know
18,62,participant,has
18,62,participant,had
18,62,participant,a
18,62,participant,bunch
18,62,participant,of
18,62,participant,injuries
18,62,participant,i'm
18,62,participant,not
18,62,participant,that
18,62,participant,fussed
18,62,participant,with
18,62,participant,with
18,62,participant,her
18,62,participant,so
18,62,participant,i
18,62,participant,think
18,62,participant,for
18,62,participant,me
18,62,participant,it's
18,62,participant,more
18,62,participant,about
18,62,participant,like
18,62,participant,the
18,62,participant,stage
18,62,participant,of
18,62,participant,life
18,62,participant,that
18,62,participant,they're
18,62,participant,at
18,62,participant,you
18,62,participant,know
18,62,participant,if
18,62,participant,they're
18,62,participant,you
18,62,participant,know
18,62,participant,if
18,62,participant,they're
18,62,participant,relatively
18,62,participant,healthy
18,62,participant,i
18,62,participant,think
18,62,participant,it's
18,62,participant,a
18,62,participant,cool
18,62,participant,movement
18,62,participant,to
18,62,participant,learn
18,62,participant,and
18,62,participant,it
18,62,participant,can
18,62,participant,add
18,62,participant,a
18,62,participant,lot
18,62,participant,to
18,62,participant,i
18,62,participant,think
18,62,participant,it
18,62,participant,gives
18,62,participant,it
18,62,participant,gives
18,62,participant,a
18,62,participant,good
18,62,participant,feeling
18,62,participant,and
18,62,participant,stuff
18,62,participant,like
18,62,participant,this
18,62,participant,but
18,62,participant,if
18,62,participant,they're
18,62,participant,just
18,62,participant,trying
18,62,participant,to
18,62,participant,move
18,62,participant,better
18,62,participant,i
18,62,participant,don't
18,62,participant,think
18,62,participant,it's
18,62,participant,that
18,62,participant,important
18,62,participant,but
18,62,participant,if
18,62,participant,they're
18,62,participant,trying
18,62,participant,to
18,62,participant,move
18,62,participant,like
18,62,participant,their
18,62,participant,fastest
18,62,participant,or
18,62,participant,their
18,62,participant,most
18,62,participant,powerfully
18,62,participant,then
18,62,participant,yeah
18,62,participant,for
18,62,participant,sure
18,63,interviewer,the
18,63,interviewer,the
18,63,interviewer,thing
18,63,interviewer,that
18,63,interviewer,it
18,63,interviewer,makes
18,63,interviewer,me
18,63,interviewer,really
18,63,interviewer,curious
18,63,interviewer,about
18,63,interviewer,is
18,63,interviewer,you
18,63,interviewer,know
18,63,interviewer,the
18,63,interviewer,contrast
18,63,interviewer,of
18,63,interviewer,this
18,63,interviewer,idea
18,63,interviewer,of
18,63,interviewer,like
18,63,interviewer,a
18,63,interviewer,very
18,63,interviewer,wide
18,63,interviewer,open
18,63,interviewer,personalised
18,63,interviewer,parkour
18,63,interviewer,and
18,63,interviewer,the
18,63,interviewer,idea
18,63,interviewer,of
18,63,interviewer,coaching
18,63,interviewer,where
18,63,interviewer,you
18,63,interviewer,kind
18,63,interviewer,of
18,63,interviewer,have
18,63,interviewer,to
18,63,interviewer,have
18,63,interviewer,kind
18,63,interviewer,of
18,63,interviewer,ideas
18,63,interviewer,of
18,63,interviewer,what
18,63,interviewer,you
18,63,interviewer,want
18,63,interviewer,to
18,63,interviewer,pass
18,63,interviewer,along
18,63,interviewer,and
18,63,interviewer,what
18,63,interviewer,you
18,63,interviewer,want
18,63,interviewer,to
18,63,interviewer,teach
18,63,interviewer,and
18,63,interviewer,we
18,63,interviewer,have
18,63,interviewer,these
18,63,interviewer,named
18,63,interviewer,movements
18,63,interviewer,and
18,63,interviewer,it's
18,63,interviewer,not
18,63,interviewer,like
18,63,interviewer,there's
18,63,interviewer,a
18,63,interviewer,curriculum
18,63,interviewer,or
18,63,interviewer,it's
18,63,interviewer,like
18,63,interviewer,a
18,63,interviewer,martial
18,63,interviewer,art
18,63,interviewer,where
18,63,interviewer,you
18,63,interviewer,learn
18,63,interviewer,these
18,63,interviewer,forms
18,63,interviewer,in
18,63,interviewer,this
18,63,interviewer,order
18,63,interviewer,or
18,63,interviewer,anything
18,63,interviewer,like
18,63,interviewer,that
18,63,interviewer,just
18,63,interviewer,contrasting
18,63,interviewer,those
18,63,interviewer,two
18,63,interviewer,i
18,63,interviewer,find
18,63,interviewer,really
18,63,interviewer,interesting
18,63,interviewer,so
18,63,interviewer,is
18,63,interviewer,trying
18,63,interviewer,to
18,63,interviewer,figure
18,63,interviewer,out
18,63,interviewer,with
18,63,interviewer,people
18,63,interviewer,you
18,63,interviewer,know
18,63,interviewer,we
18,63,interviewer,have
18,63,interviewer,these
18,63,interviewer,movements
18,63,interviewer,but
18,63,interviewer,whenever
18,63,interviewer,i
18,63,interviewer,ask
18,63,interviewer,people
18,63,interviewer,about
18,63,interviewer,them
18,63,interviewer,they're
18,63,interviewer,always
18,63,interviewer,like
18,63,interviewer,yeah
18,63,interviewer,you
18,63,interviewer,can
18,63,interviewer,do
18,63,interviewer,you
18,63,interviewer,can
18,63,interviewer,pick
18,63,interviewer,and
18,63,interviewer,choose
18,63,interviewer,you
18,63,interviewer,can
18,63,interviewer,do
18,63,interviewer,whatever
18,63,interviewer,so
18,63,interviewer,it's
18,63,interviewer,like
18,63,interviewer,i
18,63,interviewer,mean
18,63,interviewer,you've
18,63,interviewer,given
18,63,interviewer,very
18,63,interviewer,good
18,63,interviewer,answers
18,63,interviewer,i
18,63,interviewer,just
18,63,interviewer,i've
18,63,interviewer,noticed
18,63,interviewer,that
18,63,interviewer,kind
18,63,interviewer,of
18,63,interviewer,contrast
18,63,interviewer,come
18,63,interviewer,up
18,63,interviewer,and
18,63,interviewer,i'm
18,63,interviewer,really
18,63,interviewer,curious
18,63,interviewer,how
18,63,interviewer,people
18,63,interviewer,view
18,63,interviewer,that
18,64,participant,yeah
18,64,participant,i
18,64,participant,mean
18,64,participant,if
18,64,participant,anything
18,64,participant,i
18,64,participant,think
18,64,participant,it's
18,64,participant,it's
18,64,participant,kind
18,64,participant,of
18,64,participant,like
18,64,participant,the
18,64,participant,juxtaposition
18,64,participant,between
18,64,participant,if
18,64,participant,you
18,64,participant,want
18,64,participant,to
18,64,participant,take
18,64,participant,the
18,64,participant,martial
18,64,participant,arts
18,64,participant,for
18,64,participant,an
18,64,participant,example
18,64,participant,if
18,64,participant,you
18,64,participant,you
18,64,participant,have
18,64,participant,the
18,64,participant,form
18,64,participant,training
18,64,participant,and
18,64,participant,you
18,64,participant,have
18,64,participant,you
18,64,participant,know
18,64,participant,the
18,64,participant,technique
18,64,participant,training
18,64,participant,and
18,64,participant,stuff
18,64,participant,like
18,64,participant,that
18,64,participant,and
18,64,participant,then
18,64,participant,you
18,64,participant,have
18,64,participant,sparring
18,64,participant,you
18,64,participant,know
18,64,participant,what
18,64,participant,i
18,64,participant,mean
18,64,participant,and
18,64,participant,so
18,64,participant,for
18,64,participant,example
18,64,participant,for
18,64,participant,my
18,64,participant,i
18,64,participant,haven't
18,64,participant,done
18,64,participant,martial
18,64,participant,arts
18,64,participant,a
18,64,participant,long
18,64,participant,time
18,64,participant,like
18,64,participant,formally
18,64,participant,or
18,64,participant,whatever
18,64,participant,but
18,64,participant,for
18,64,participant,my
18,64,participant,last
18,64,participant,belt
18,64,participant,test
18,64,participant,for
18,64,participant,example
18,64,participant,i
18,64,participant,had
18,64,participant,to
18,64,participant,demonstrate
18,64,participant,like
18,64,participant,48
18,64,participant,different
18,64,participant,throws
18,64,participant,you
18,64,participant,know
18,64,participant,what
18,64,participant,i
18,64,participant,mean
18,64,participant,but
18,64,participant,when
18,64,participant,i'm
18,64,participant,sparring
18,64,participant,or
18,64,participant,grappling
18,64,participant,i
18,64,participant,use
18,64,participant,like
18,64,participant,two
18,64,participant,or
18,64,participant,three
18,64,participant,you
18,64,participant,know
18,64,participant,those
18,64,participant,are
18,64,participant,like
18,64,participant,my
18,64,participant,bread
18,64,participant,and
18,64,participant,butter
18,64,participant,and
18,64,participant,and
18,64,participant,rather
18,64,participant,than
18,64,participant,i
18,64,participant,kind
18,64,participant,of
18,64,participant,think
18,64,participant,of
18,64,participant,it
18,64,participant,like
18,64,participant,there's
18,64,participant,this
18,64,participant,horizontal
18,64,participant,progression
18,64,participant,and
18,64,participant,there's
18,64,participant,a
18,64,participant,vertical
18,64,participant,progression
18,64,participant,for
18,64,participant,me
18,64,participant,as
18,64,participant,an
18,64,participant,athlete
18,64,participant,and
18,64,participant,as
18,64,participant,a
18,64,participant,trainer
18,64,participant,my
18,64,participant,preference
18,64,participant,is
18,64,participant,for
18,64,participant,someone
18,64,participant,to
18,64,participant,take
18,64,participant,a
18,64,participant,technique
18,64,participant,and
18,64,participant,get
18,64,participant,close
18,64,participant,to
18,64,participant,mastery
18,64,participant,with
18,64,participant,that
18,64,participant,if
18,64,participant,that
18,64,participant,makes
18,64,participant,sense
18,64,participant,rather
18,64,participant,than
18,64,participant,pile
18,64,participant,on
18,64,participant,a
18,64,participant,bunch
18,64,participant,of
18,64,participant,things
18,64,participant,that
18,64,participant,they
18,64,participant,can
18,64,participant,kind
18,64,participant,of
18,64,participant,do
18,64,participant,if
18,64,participant,the
18,64,participant,situation's
18,64,participant,right
18,64,participant,and
18,64,participant,i
18,64,participant,think
18,64,participant,that's
18,64,participant,you
18,64,participant,know
18,64,participant,more
18,64,participant,useful
18,64,participant,that's
18,64,participant,my
18,64,participant,application
18,64,participant,for
18,64,participant,like
18,64,participant,i
18,64,participant,said
18,64,participant,just
18,64,participant,what
18,64,participant,i
18,64,participant,explained
18,64,participant,for
18,64,participant,martial
18,64,participant,arts
18,64,participant,stuff
18,64,participant,and
18,64,participant,i
18,64,participant,think
18,64,participant,it
18,64,participant,applies
18,64,participant,a
18,64,participant,lot
18,64,participant,in
18,64,participant,parkour
18,64,participant,especially
18,64,participant,if
18,64,participant,you're
18,64,participant,doing
18,64,participant,like
18,64,participant,improvisation
18,64,participant,you
18,64,participant,know
18,64,participant,type
18,64,participant,games
18,64,participant,you
18,64,participant,know
18,64,participant,like
18,64,participant,tag
18,64,participant,or
18,64,participant,or
18,64,participant,or
18,64,participant,if
18,64,participant,you
18,64,participant,make
18,64,participant,a
18,64,participant,mistake
18,64,participant,during
18,64,participant,a
18,64,participant,planned
18,64,participant,you
18,64,participant,know
18,64,participant,speed
18,64,participant,course
18,64,participant,or
18,64,participant,or
18,64,participant,if
18,64,participant,you're
18,64,participant,just
18,64,participant,trying
18,64,participant,to
18,64,participant,go
18,64,participant,you
18,64,participant,know
18,64,participant,what
18,64,participant,i
18,64,participant,mean
18,64,participant,you'll
18,64,participant,see
18,64,participant,like
18,64,participant,okay
18,64,participant,well
18,64,participant,i
18,64,participant,can
18,64,participant,i'm
18,64,participant,comfortable
18,64,participant,with
18,64,participant,these
18,64,participant,vaults
18,64,participant,but
18,64,participant,that's
18,64,participant,pretty
18,64,participant,much
18,64,participant,it
18,64,participant,you
18,64,participant,know
18,64,participant,i'm
18,64,participant,comfortable
18,64,participant,with
18,64,participant,these
18,64,participant,moves
18,64,participant,and
18,64,participant,that's
18,64,participant,pretty
18,64,participant,much
18,64,participant,it
18,64,participant,and
18,64,participant,so
18,64,participant,i
18,64,participant,think
18,64,participant,it's
18,64,participant,this
18,64,participant,kind
18,64,participant,of
18,64,participant,thing
18,64,participant,where
18,64,participant,there's
18,64,participant,there's
18,64,participant,so
18,64,participant,much
18,64,participant,that
18,64,participant,you
18,64,participant,can
18,64,participant,give
18,64,participant,somebody
18,64,participant,technique
18,64,participant,wise
18,64,participant,with
18,64,participant,parkour
18,64,participant,and
18,64,participant,there
18,64,participant,is
18,64,participant,definitely
18,64,participant,like
18,64,participant,a
18,64,participant,foundational
18,64,participant,thing
18,64,participant,i
18,64,participant,think
18,64,participant,and
18,64,participant,for
18,64,participant,me
18,64,participant,the
18,64,participant,basis
18,64,participant,of
18,64,participant,the
18,64,participant,foundations
18,64,participant,is
18,64,participant,kind
18,64,participant,of
18,64,participant,like
18,64,participant,that
18,64,participant,i
18,64,participant,that
18,64,participant,i
18,64,participant,conceptualise
18,64,participant,is
18,64,participant,like
18,64,participant,what
18,64,participant,body
18,64,participant,positions
18,64,participant,are
18,64,participant,you
18,64,participant,put
18,64,participant,into
18,64,participant,and
18,64,participant,what
18,64,participant,different
18,64,participant,things
18,64,participant,are
18,64,participant,happening
18,64,participant,you
18,64,participant,know
18,64,participant,for
18,64,participant,example
18,64,participant,like
18,64,participant,a
18,64,participant,similarity
18,64,participant,if
18,64,participant,you
18,64,participant,take
18,64,participant,like
18,64,participant,the
18,64,participant,the
18,64,participant,powerful
18,64,participant,underbar
18,64,participant,that
18,64,participant,people
18,64,participant,do
18,64,participant,you
18,64,participant,know
18,64,participant,that's
18,64,participant,that's
18,64,participant,a
18,64,participant,movement
18,64,participant,that's
18,64,participant,similar
18,64,participant,to
18,64,participant,what
18,64,participant,you
18,64,participant,would
18,64,participant,do
18,64,participant,if
18,64,participant,you
18,64,participant,were
18,64,participant,trying
18,64,participant,to
18,64,participant,glide
18,64,participant,kip
18,64,participant,which
18,64,participant,is
18,64,participant,like
18,64,participant,the
18,64,participant,gymnastics
18,64,participant,way
18,64,participant,to
18,64,participant,get
18,64,participant,up
18,64,participant,on
18,64,participant,a
18,64,participant,bar
18,64,participant,you
18,64,participant,know
18,64,participant,that's
18,64,participant,like
18,64,participant,their
18,64,participant,muscle
18,64,participant,up
18,64,participant,or
18,64,participant,it
18,64,participant,also
18,64,participant,shares
18,64,participant,you
18,64,participant,know
18,64,participant,the
18,64,participant,hip
18,64,participant,extension
18,64,participant,qualities
18,64,participant,that
18,64,participant,happen
18,64,participant,with
18,64,participant,a
18,64,participant,deadlift
18,64,participant,or
18,64,participant,that
18,64,participant,power
18,64,participant,clean
18,64,participant,it
18,64,participant,also
18,64,participant,shares
18,64,participant,that
18,64,participant,similarities
18,64,participant,with
18,64,participant,a
18,64,participant,kip
18,64,participant,up
18,64,participant,so
18,64,participant,like
18,64,participant,this
18,64,participant,movement
18,64,participant,archetype
18,64,participant,i
18,64,participant,guess
18,64,participant,if
18,64,participant,you
18,64,participant,will
18,64,participant,you
18,64,participant,know
18,64,participant,has
18,64,participant,has
18,64,participant,its
18,64,participant,uses
18,64,participant,and
18,64,participant,so
18,64,participant,something
18,64,participant,like
